seed,result,tides_completed,final_weave,max_weave,invaders_killed,natives_killed,heart_damage_events,peak_corruption,total_corruption_at_end,total_presence_at_end,sacrifices,total_fear_generated,export_string
68,Clean,6,20,20,23,0,0,6,0,11,0,29,"SEED:68|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_004:-|3:PlayBottom:root_008:-|4:PlayTop:root_006:-|5:SelectTarget:-:A1|6:PlayTop:root_025:-|7:SelectTarget:-:A1|8:PlayBottom:root_003:-|9:PlayTop:root_023:-|10:SelectTarget:-:A1|11:PlayTop:root_001:-|12:SelectTarget:-:A1|13:PlayBottom:root_002:-|14:SelectTarget:-:A2|15:Rest:-:A1|16:PlayTop:root_005:-|17:PlayTop:root_025:-|18:SelectTarget:-:A1|19:PlayBottom:root_007:-|20:PlayTop:root_017:-|21:SelectTarget:-:A1|22:PlayTop:root_001:-|23:SelectTarget:-:A1|24:PlayBottom:root_006:-|25:SelectTarget:-:A3|26:PlayTop:root_008:-|27:PlayTop:root_023:-|28:SelectTarget:-:A1|29:PlayBottom:root_009:-|30:SelectTarget:-:A1|31:PlayTop:root_004:-|32:PlayTop:root_003:-|33:SkipPhase:-:-|34:PlayTop:root_002:-|35:SkipPhase:-:-"
69,Clean,6,9,20,23,0,5,0,0,11,0,32,"SEED:69|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_023:-|3:SelectTarget:-:A1|4:PlayBottom:root_025:-|5:SelectTarget:-:A1|6:PlayTop:root_005:-|7:PlayTop:root_001:-|8:SelectTarget:-:A1|9:PlayBottom:root_003:-|10:PlayTop:root_008:-|11:PlayTop:root_004:-|12:PlayBottom:root_006:-|13:SelectTarget:-:A2|14:Rest:-:A1|15:PlayTop:root_004:-|16:PlayTop:root_007:-|17:PlayBottom:root_009:-|18:SelectTarget:-:A3|19:PlayTop:root_005:-|20:PlayTop:root_017:-|21:SelectTarget:-:A1|22:PlayBottom:root_002:-|23:SelectTarget:-:A3|24:PlayTop:root_025:-|25:SelectTarget:-:A2|26:PlayTop:root_003:-|27:PlayBottom:root_001:-|28:SelectTarget:-:A1|29:PlayTop:root_008:-|30:PlayTop:root_023:-|31:SkipPhase:-:-|32:PlayTop:root_006:-|33:SkipPhase:-:-"
70,Clean,6,20,20,23,0,0,0,0,11,0,36,"SEED:70|0:PlayTop:root_004:-|1:PlayTop:root_023:-|2:SelectTarget:-:A1|3:PlayBottom:root_005:-|4:SelectTarget:-:A2|5:PlayTop:root_006:-|6:SelectTarget:-:M1|7:PlayTop:root_002:-|8:SelectTarget:-:A1|9:PlayBottom:root_025:-|10:SelectTarget:-:A3|11:PlayTop:root_007:-|12:PlayTop:root_003:-|13:PlayBottom:root_009:-|14:SelectTarget:-:I1|15:Rest:-:A1|16:PlayTop:root_001:-|17:SelectTarget:-:A1|18:PlayTop:root_008:-|19:PlayBottom:root_009:-|20:SelectTarget:-:A1|21:PlayTop:root_004:-|22:PlayTop:root_017:-|23:SelectTarget:-:A1|24:PlayBottom:root_006:-|25:SelectTarget:-:A2|26:PlayTop:root_025:-|27:SelectTarget:-:A1|28:PlayTop:root_005:-|29:PlayBottom:root_002:-|30:SelectTarget:-:A3|31:PlayTop:root_003:-|32:PlayTop:root_023:-|33:SkipPhase:-:-|34:PlayTop:root_007:-|35:SkipPhase:-:-"
71,Clean,6,15,20,23,0,3,8,0,11,0,31,"SEED:71|0:PlayTop:root_008:-|1:PlayTop:root_004:-|2:PlayBottom:root_025:-|3:SelectTarget:-:A1|4:PlayTop:root_009:-|5:SelectTarget:-:A1|6:PlayTop:root_005:-|7:PlayBottom:root_007:-|8:PlayTop:root_023:-|9:SelectTarget:-:A1|10:PlayTop:root_003:-|11:PlayBottom:root_001:-|12:SelectTarget:-:A1|13:Rest:-:A1|14:PlayTop:root_002:-|15:SelectTarget:-:A2|16:PlayTop:root_017:-|17:SelectTarget:-:A1|18:PlayBottom:root_006:-|19:SelectTarget:-:A3|20:PlayTop:root_005:-|21:PlayTop:root_003:-|22:PlayTop:root_008:-|23:PlayTop:root_023:-|24:SelectTarget:-:A1|25:PlayBottom:root_025:-|26:SelectTarget:-:A1|27:PlayTop:root_004:-|28:PlayTop:root_007:-|29:SkipPhase:-:-|30:PlayTop:root_001:-|31:PlayTop:root_009:-|32:SkipPhase:-:-"
72,Clean,6,20,20,23,4,1,6,0,8,0,60,"SEED:72|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_005:-|5:SelectTarget:-:A1|6:PlayTop:root_004:-|7:PlayTop:root_025:-|8:SelectTarget:-:A2|9:PlayBottom:root_017:-|10:SelectTarget:-:A1|11:PlayTop:root_023:-|12:SelectTarget:-:A1|13:PlayTop:root_008:-|14:PlayBottom:root_001:-|15:SelectTarget:-:A3|16:Rest:-:A1|17:PlayTop:root_008:-|18:PlayTop:root_004:-|19:PlayBottom:root_004:-|20:PlayTop:root_003:-|21:PlayTop:root_007:-|22:PlayBottom:root_009:-|23:SelectTarget:-:M1|24:PlayTop:root_005:-|25:PlayTop:root_005:-|26:PlayBottom:root_002:-|27:SelectTarget:-:A2|28:PlayTop:root_001:-|29:PlayTop:root_003:-|30:SkipPhase:-:-|31:PlayTop:root_025:-|32:PlayTop:root_017:-|33:SkipPhase:-:-"
73,Clean,6,20,20,23,0,0,0,0,8,0,38,"SEED:73|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_009:-|3:SelectTarget:-:A1|4:PlayBottom:root_008:-|5:PlayTop:root_023:-|6:SelectTarget:-:A1|7:PlayTop:root_004:-|8:PlayBottom:root_017:-|9:SelectTarget:-:A1|10:PlayTop:root_005:-|11:PlayTop:root_003:-|12:PlayBottom:root_006:-|13:SelectTarget:-:A1|14:Rest:-:A1|15:PlayTop:root_004:-|16:PlayTop:root_025:-|17:SelectTarget:-:I1|18:PlayBottom:root_001:-|19:SelectTarget:-:A1|20:PlayTop:root_025:-|21:SelectTarget:-:A1|22:PlayTop:root_007:-|23:PlayBottom:root_009:-|24:SelectTarget:-:A1|25:PlayTop:root_008:-|26:PlayTop:root_023:-|27:SelectTarget:-:A1|28:PlayBottom:root_006:-|29:SelectTarget:-:A2|30:PlayTop:root_023:-|31:PlayTop:root_005:-|32:SkipPhase:-:-|33:PlayTop:root_017:-|34:PlayTop:root_007:-|35:SkipPhase:-:-"
74,Clean,6,4,20,23,0,5,0,0,11,0,40,"SEED:74|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_005:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A2|5:PlayTop:root_023:-|6:SelectTarget:-:A1|7:PlayTop:root_004:-|8:PlayBottom:root_002:-|9:SelectTarget:-:A3|10:PlayTop:root_008:-|11:PlayTop:root_001:-|12:SelectTarget:-:A1|13:PlayBottom:root_003:-|14:Rest:-:A1|15:PlayTop:root_017:-|16:SelectTarget:-:A1|17:PlayTop:root_007:-|18:PlayBottom:root_009:-|19:SelectTarget:-:I1|20:PlayTop:root_025:-|21:SelectTarget:-:A3|22:PlayTop:root_002:-|23:SelectTarget:-:A2|24:PlayBottom:root_006:-|25:SelectTarget:-:A3|26:PlayTop:root_023:-|27:SelectTarget:-:A1|28:PlayTop:root_008:-|29:PlayBottom:root_005:-|30:SelectTarget:-:A1|31:PlayTop:root_004:-|32:PlayTop:root_003:-|33:SkipPhase:-:-|34:PlayTop:root_001:-|35:SkipPhase:-:-"
75,Weathered,6,20,20,21,0,0,0,0,9,0,44,"SEED:75|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_025:-|5:SelectTarget:-:A1|6:PlayTop:root_008:-|7:PlayTop:root_004:-|8:PlayBottom:root_017:-|9:SelectTarget:-:A1|10:PlayTop:root_023:-|11:SelectTarget:-:A1|12:PlayTop:root_001:-|13:SelectTarget:-:A1|14:PlayBottom:root_009:-|15:SelectTarget:-:I1|16:Rest:-:A1|17:PlayTop:root_005:-|18:PlayTop:root_008:-|19:PlayBottom:root_007:-|20:PlayTop:root_023:-|21:SelectTarget:-:A1|22:PlayTop:root_008:-|23:PlayBottom:root_004:-|24:PlayTop:root_003:-|25:PlayTop:root_006:-|26:SelectTarget:-:A2|27:PlayBottom:root_002:-|28:SelectTarget:-:A3|29:PlayTop:root_025:-|30:PlayTop:root_023:-|31:SkipPhase:-:-|32:PlayTop:root_001:-|33:PlayTop:root_003:-|34:SkipPhase:-:-"
76,Clean,6,20,20,23,0,0,6,0,8,0,34,"SEED:76|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_002:-|3:SelectTarget:-:A1|4:PlayBottom:root_009:-|5:SelectTarget:-:A1|6:PlayTop:root_008:-|7:PlayTop:root_005:-|8:PlayBottom:root_007:-|9:PlayTop:root_023:-|10:SelectTarget:-:A1|11:PlayTop:root_025:-|12:SelectTarget:-:A3|13:PlayBottom:root_003:-|14:Rest:-:A1|15:PlayTop:root_004:-|16:PlayTop:root_023:-|17:SelectTarget:-:A1|18:PlayBottom:root_008:-|19:PlayTop:root_025:-|20:SelectTarget:-:I1|21:PlayTop:root_017:-|22:SelectTarget:-:A1|23:PlayBottom:root_009:-|24:SelectTarget:-:A2|25:PlayTop:root_001:-|26:SelectTarget:-:A1|27:PlayTop:root_007:-|28:PlayBottom:root_006:-|29:SelectTarget:-:A2|30:PlayTop:root_005:-|31:PlayTop:root_002:-|32:SkipPhase:-:-|33:PlayTop:root_003:-|34:SkipPhase:-:-"
77,Clean,6,20,20,23,0,0,5,0,10,0,33,"SEED:77|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_009:-|3:SelectTarget:-:A1|4:PlayBottom:root_005:-|5:SelectTarget:-:A2|6:PlayTop:root_023:-|7:SelectTarget:-:A1|8:PlayTop:root_008:-|9:PlayBottom:root_025:-|10:SelectTarget:-:A3|11:PlayTop:root_004:-|12:PlayTop:root_003:-|13:PlayBottom:root_001:-|14:SelectTarget:-:A1|15:Rest:-:A1|16:PlayTop:root_007:-|17:PlayTop:root_017:-|18:SelectTarget:-:A1|19:PlayBottom:root_009:-|20:SelectTarget:-:A3|21:PlayTop:root_002:-|22:SelectTarget:-:A2|23:PlayTop:root_006:-|24:SelectTarget:-:A3|25:PlayBottom:root_003:-|26:PlayTop:root_008:-|27:PlayTop:root_004:-|28:PlayBottom:root_025:-|29:SelectTarget:-:A1|30:PlayTop:root_023:-|31:PlayTop:root_005:-|32:SkipPhase:-:-|33:PlayTop:root_001:-|34:SkipPhase:-:-"
78,Clean,6,20,20,23,0,0,0,0,9,0,43,"SEED:78|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_002:-|3:SelectTarget:-:A1|4:PlayBottom:root_004:-|5:PlayTop:root_008:-|6:PlayTop:root_023:-|7:SelectTarget:-:A1|8:PlayBottom:root_025:-|9:SelectTarget:-:A2|10:PlayTop:root_005:-|11:PlayTop:root_003:-|12:PlayBottom:root_009:-|13:SelectTarget:-:I1|14:Rest:-:A1|15:PlayTop:root_007:-|16:PlayTop:root_001:-|17:SelectTarget:-:A1|18:PlayBottom:root_002:-|19:SelectTarget:-:A2|20:PlayTop:root_005:-|21:PlayTop:root_017:-|22:SelectTarget:-:A1|23:PlayBottom:root_003:-|24:PlayTop:root_004:-|25:PlayTop:root_008:-|26:PlayBottom:root_009:-|27:SelectTarget:-:A1|28:PlayTop:root_023:-|29:PlayTop:root_025:-|30:SkipPhase:-:-|31:PlayTop:root_006:-|32:SkipPhase:-:-"
79,Clean,6,20,20,23,0,0,0,0,10,0,33,"SEED:79|0:PlayTop:root_023:-|1:SelectTarget:-:A1|2:PlayTop:root_004:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_002:-|6:SelectTarget:-:A1|7:PlayTop:root_005:-|8:PlayBottom:root_017:-|9:SelectTarget:-:A1|10:PlayTop:root_008:-|11:PlayTop:root_007:-|12:PlayBottom:root_009:-|13:SelectTarget:-:I1|14:Rest:-:A1|15:PlayTop:root_025:-|16:SelectTarget:-:A2|17:PlayTop:root_001:-|18:SelectTarget:-:A1|19:PlayBottom:root_006:-|20:SelectTarget:-:A2|21:PlayTop:root_004:-|22:PlayTop:root_008:-|23:PlayBottom:root_009:-|24:SelectTarget:-:M1|25:PlayTop:root_005:-|26:PlayTop:root_003:-|27:PlayBottom:root_002:-|28:SelectTarget:-:A3|29:PlayTop:root_023:-|30:PlayTop:root_007:-|31:SkipPhase:-:-|32:PlayTop:root_017:-|33:PlayTop:root_017:-|34:SkipPhase:-:-"
80,Clean,6,20,20,23,0,0,8,0,9,0,44,"SEED:80|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_004:-|3:PlayBottom:root_007:-|4:PlayTop:root_023:-|5:SelectTarget:-:A1|6:PlayTop:root_005:-|7:PlayBottom:root_008:-|8:PlayTop:root_025:-|9:SelectTarget:-:A2|10:PlayTop:root_003:-|11:PlayBottom:root_009:-|12:SelectTarget:-:A1|13:Rest:-:A1|14:PlayTop:root_005:-|15:PlayTop:root_017:-|16:SelectTarget:-:A1|17:PlayBottom:root_002:-|18:SelectTarget:-:A2|19:PlayTop:root_025:-|20:SelectTarget:-:A3|21:PlayTop:root_001:-|22:SelectTarget:-:A1|23:PlayBottom:root_023:-|24:SelectTarget:-:A1|25:PlayTop:root_004:-|26:PlayTop:root_007:-|27:PlayBottom:root_006:-|28:SelectTarget:-:A3|29:PlayTop:root_008:-|30:PlayTop:root_009:-|31:SkipPhase:-:-|32:PlayTop:root_003:-|33:SkipPhase:-:-"
81,Clean,6,13,20,23,4,4,6,0,12,0,38,"SEED:81|0:PlayTop:root_004:-|1:PlayTop:root_008:-|2:PlayBottom:root_001:-|3:SelectTarget:-:A1|4:PlayTop:root_002:-|5:SelectTarget:-:M1|6:PlayTop:root_023:-|7:SelectTarget:-:A1|8:PlayBottom:root_007:-|9:PlayTop:root_005:-|10:PlayTop:root_025:-|11:SelectTarget:-:A1|12:PlayBottom:root_006:-|13:SelectTarget:-:M2|14:Rest:-:A1|15:PlayTop:root_023:-|16:SelectTarget:-:M1|17:PlayTop:root_017:-|18:SelectTarget:-:A1|19:PlayBottom:root_009:-|20:SelectTarget:-:M1|21:PlayTop:root_008:-|22:PlayTop:root_003:-|23:PlayBottom:root_006:-|24:SelectTarget:-:A2|25:PlayTop:root_005:-|26:PlayTop:root_025:-|27:SelectTarget:-:M1|28:PlayBottom:root_002:-|29:SelectTarget:-:A3|30:PlayTop:root_004:-|31:PlayTop:root_001:-|32:SkipPhase:-:-|33:PlayTop:root_007:-|34:SkipPhase:-:-"
82,Clean,6,20,20,23,0,0,0,0,11,0,32,"SEED:82|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_007:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_008:-|6:PlayTop:root_004:-|7:PlayBottom:root_001:-|8:SelectTarget:-:A1|9:PlayTop:root_023:-|10:SelectTarget:-:A1|11:PlayTop:root_005:-|12:PlayBottom:root_009:-|13:SelectTarget:-:I1|14:Rest:-:A1|15:PlayTop:root_017:-|16:SelectTarget:-:A1|17:PlayTop:root_003:-|18:PlayBottom:root_006:-|19:SelectTarget:-:A2|20:PlayTop:root_023:-|21:SelectTarget:-:A1|22:PlayTop:root_005:-|23:PlayBottom:root_025:-|24:SelectTarget:-:M1|25:PlayTop:root_004:-|26:PlayTop:root_002:-|27:SelectTarget:-:A3|28:PlayTop:root_007:-|29:SkipPhase:-:-|30:SkipPhase:-:-"
83,Weathered,6,20,20,22,0,0,0,0,10,0,35,"SEED:83|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_006:-|3:SelectTarget:-:A1|4:PlayBottom:root_008:-|5:PlayTop:root_023:-|6:SelectTarget:-:A1|7:PlayTop:root_025:-|8:SelectTarget:-:A1|9:PlayBottom:root_003:-|10:PlayTop:root_005:-|11:PlayTop:root_004:-|12:PlayBottom:root_009:-|13:SelectTarget:-:I1|14:Rest:-:A1|15:PlayTop:root_005:-|16:PlayTop:root_025:-|17:SelectTarget:-:A2|18:PlayBottom:root_001:-|19:SelectTarget:-:A1|20:PlayTop:root_007:-|21:PlayTop:root_017:-|22:SelectTarget:-:A1|23:PlayBottom:root_006:-|24:SelectTarget:-:A2|25:PlayTop:root_023:-|26:SelectTarget:-:A1|27:PlayTop:root_008:-|28:PlayBottom:root_009:-|29:SelectTarget:-:A1|30:PlayTop:root_004:-|31:PlayTop:root_002:-|32:SkipPhase:-:-|33:PlayTop:root_003:-|34:SkipPhase:-:-"
84,Clean,6,20,20,23,0,1,0,0,9,0,39,"SEED:84|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_002:-|3:SelectTarget:-:A1|4:PlayBottom:root_005:-|5:SelectTarget:-:A2|6:PlayTop:root_008:-|7:PlayTop:root_004:-|8:PlayBottom:root_025:-|9:SelectTarget:-:A3|10:PlayTop:root_023:-|11:SelectTarget:-:A1|12:PlayTop:root_007:-|13:PlayBottom:root_009:-|14:SelectTarget:-:A2|15:Rest:-:A1|16:PlayTop:root_003:-|17:PlayTop:root_001:-|18:SelectTarget:-:A1|19:PlayBottom:root_017:-|20:SelectTarget:-:A1|21:PlayTop:root_007:-|22:PlayTop:root_002:-|23:SelectTarget:-:A2|24:PlayTop:root_023:-|25:SelectTarget:-:A1|26:PlayTop:root_004:-|27:PlayBottom:root_004:-|28:PlayTop:root_005:-|29:PlayTop:root_006:-|30:SkipPhase:-:-|31:SkipPhase:-:-"
85,Clean,6,20,20,23,2,0,4,0,10,0,38,"SEED:85|0:PlayTop:root_002:-|1:SelectTarget:-:M1|2:PlayTop:root_009:-|3:SelectTarget:-:A1|4:PlayBottom:root_005:-|5:SelectTarget:-:A1|6:PlayTop:root_023:-|7:SelectTarget:-:A1|8:PlayTop:root_007:-|9:PlayBottom:root_006:-|10:SelectTarget:-:M2|11:PlayTop:root_004:-|12:PlayTop:root_025:-|13:SelectTarget:-:A2|14:PlayBottom:root_017:-|15:SelectTarget:-:A1|16:Rest:-:A1|17:PlayTop:root_008:-|18:PlayTop:root_001:-|19:SelectTarget:-:A1|20:PlayBottom:root_002:-|21:SelectTarget:-:A2|22:PlayTop:root_005:-|23:PlayTop:root_003:-|24:PlayBottom:root_009:-|25:SelectTarget:-:M1|26:PlayTop:root_023:-|27:SelectTarget:-:A1|28:PlayTop:root_025:-|29:SelectTarget:-:I1|30:PlayBottom:root_006:-|31:SelectTarget:-:A3|32:PlayTop:root_004:-|33:PlayTop:root_007:-|34:SkipPhase:-:-|35:PlayTop:root_017:-|36:PlayTop:root_017:-|37:SkipPhase:-:-"
86,Clean,6,16,20,23,0,2,8,0,11,0,41,"SEED:86|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_008:-|3:PlayBottom:root_025:-|4:SelectTarget:-:A1|5:PlayTop:root_005:-|6:PlayTop:root_001:-|7:SelectTarget:-:A1|8:PlayBottom:root_006:-|9:SelectTarget:-:A3|10:PlayTop:root_004:-|11:PlayTop:root_017:-|12:SelectTarget:-:A1|13:PlayBottom:root_003:-|14:Rest:-:A1|15:PlayTop:root_023:-|16:SelectTarget:-:A1|17:PlayTop:root_008:-|18:PlayBottom:root_004:-|19:PlayTop:root_005:-|20:PlayTop:root_007:-|21:PlayBottom:root_009:-|22:SelectTarget:-:A2|23:PlayTop:root_025:-|24:SelectTarget:-:M1|25:PlayTop:root_002:-|26:SelectTarget:-:A2|27:PlayBottom:root_006:-|28:SelectTarget:-:M1|29:PlayTop:root_001:-|30:PlayTop:root_017:-|31:SkipPhase:-:-|32:PlayTop:root_003:-|33:SkipPhase:-:-"
87,Clean,6,20,20,23,0,0,0,0,9,0,34,"SEED:87|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_002:-|3:SelectTarget:-:A1|4:PlayBottom:root_004:-|5:PlayTop:root_005:-|6:PlayTop:root_025:-|7:SelectTarget:-:A2|8:PlayBottom:root_003:-|9:PlayTop:root_023:-|10:SelectTarget:-:A1|11:PlayTop:root_017:-|12:SelectTarget:-:A1|13:PlayBottom:root_009:-|14:SelectTarget:-:I1|15:Rest:-:A1|16:PlayTop:root_008:-|17:PlayTop:root_005:-|18:PlayBottom:root_002:-|19:SelectTarget:-:A2|20:PlayTop:root_023:-|21:SelectTarget:-:A1|22:PlayTop:root_025:-|23:SelectTarget:-:A1|24:PlayBottom:root_001:-|25:SelectTarget:-:A1|26:PlayTop:root_004:-|27:PlayTop:root_007:-|28:PlayBottom:root_009:-|29:SelectTarget:-:A1|30:PlayTop:root_017:-|31:PlayTop:root_003:-|32:SkipPhase:-:-|33:PlayTop:root_006:-|34:SkipPhase:-:-"
88,Clean,6,17,20,23,0,2,0,0,11,0,40,"SEED:88|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_008:-|3:PlayBottom:root_004:-|4:PlayTop:root_006:-|5:SelectTarget:-:A1|6:PlayTop:root_023:-|7:SelectTarget:-:A1|8:PlayBottom:root_025:-|9:SelectTarget:-:A2|10:PlayTop:root_005:-|11:PlayTop:root_003:-|12:PlayBottom:root_017:-|13:SelectTarget:-:A1|14:Rest:-:A1|15:PlayTop:root_023:-|16:SelectTarget:-:A1|17:PlayTop:root_007:-|18:PlayBottom:root_002:-|19:SelectTarget:-:A2|20:PlayTop:root_005:-|21:PlayTop:root_008:-|22:PlayBottom:root_006:-|23:SelectTarget:-:A3|24:PlayTop:root_025:-|25:SelectTarget:-:M1|26:PlayTop:root_001:-|27:SelectTarget:-:A1|28:PlayBottom:root_009:-|29:SelectTarget:-:A2|30:PlayTop:root_004:-|31:PlayTop:root_017:-|32:SkipPhase:-:-|33:PlayTop:root_003:-|34:PlayTop:root_017:-|35:SkipPhase:-:-"
89,Clean,6,20,20,23,0,0,8,0,11,0,36,"SEED:89|0:PlayTop:root_005:-|1:PlayTop:root_004:-|2:PlayBottom:root_025:-|3:SelectTarget:-:A1|4:PlayTop:root_009:-|5:SelectTarget:-:A1|6:PlayTop:root_023:-|7:SelectTarget:-:A1|8:PlayBottom:root_003:-|9:PlayTop:root_008:-|10:PlayTop:root_017:-|11:SelectTarget:-:A1|12:PlayBottom:root_001:-|13:SelectTarget:-:A3|14:Rest:-:A1|15:PlayTop:root_008:-|16:PlayTop:root_023:-|17:SelectTarget:-:A1|18:PlayBottom:root_006:-|19:SelectTarget:-:A2|20:PlayTop:root_005:-|21:PlayTop:root_004:-|22:PlayBottom:root_002:-|23:SelectTarget:-:A3|24:PlayTop:root_025:-|25:SelectTarget:-:M1|26:PlayTop:root_007:-|27:PlayBottom:root_017:-|28:SelectTarget:-:A1|29:PlayTop:root_001:-|30:PlayTop:root_003:-|31:SkipPhase:-:-|32:PlayTop:root_007:-|33:PlayTop:root_009:-|34:SkipPhase:-:-"
90,Clean,6,20,20,23,0,1,8,0,10,0,31,"SEED:90|0:PlayTop:root_009:-|1:SelectTarget:-:M1|2:PlayTop:root_023:-|3:SelectTarget:-:A1|4:PlayBottom:root_025:-|5:SelectTarget:-:A2|6:PlayTop:root_008:-|7:PlayTop:root_003:-|8:PlayBottom:root_002:-|9:SelectTarget:-:A3|10:PlayTop:root_005:-|11:PlayTop:root_007:-|12:PlayBottom:root_001:-|13:SelectTarget:-:A3|14:Rest:-:A1|15:PlayTop:root_004:-|16:PlayTop:root_023:-|17:SelectTarget:-:A1|18:PlayBottom:root_005:-|19:SelectTarget:-:A1|20:PlayTop:root_017:-|21:SelectTarget:-:A1|22:PlayTop:root_006:-|23:SelectTarget:-:A2|24:PlayBottom:root_007:-|25:PlayTop:root_003:-|26:PlayTop:root_006:-|27:SelectTarget:-:A3|28:PlayTop:root_009:-|29:PlayTop:root_008:-|30:SkipPhase:-:-|31:PlayTop:root_025:-|32:PlayTop:root_001:-|33:SkipPhase:-:-"
91,Weathered,6,10,20,21,4,4,6,0,9,0,42,"SEED:91|0:PlayTop:root_006:-|1:SelectTarget:-:M1|2:PlayTop:root_009:-|3:SelectTarget:-:A1|4:PlayBottom:root_004:-|5:PlayTop:root_023:-|6:SelectTarget:-:A1|7:PlayTop:root_005:-|8:PlayBottom:root_003:-|9:PlayTop:root_008:-|10:PlayTop:root_025:-|11:SelectTarget:-:A2|12:PlayBottom:root_001:-|13:SelectTarget:-:M1|14:Rest:-:A1|15:PlayTop:root_007:-|16:PlayTop:root_017:-|17:SelectTarget:-:A1|18:PlayBottom:root_009:-|19:SelectTarget:-:A2|20:PlayTop:root_004:-|21:PlayTop:root_023:-|22:SelectTarget:-:A1|23:PlayBottom:root_002:-|24:SelectTarget:-:A2|25:PlayTop:root_008:-|26:PlayTop:root_005:-|27:PlayBottom:root_006:-|28:SelectTarget:-:A3|29:PlayTop:root_025:-|30:PlayTop:root_003:-|31:SkipPhase:-:-|32:PlayTop:root_001:-|33:SkipPhase:-:-"
